GameID,EventID,Comment,,,,,
4079,81,"replay,9,cruzn002,TEX,demud901,BOS07,F,N,I,,H $Nelson Cruz hit the 2-1 pitch down the LF; the ball was above the top of the pole and called foul by 3B umpire Lance Barrett; when the Rangers asked about the call, crew chief Dana DeMuth watched the replay and upheld the call",,,,,
4274,31,Angels first baseman Albert Pujols left the game due to an injured leg,,,,,
4288,89,$Vernon Wells' fly ball hit the edge at the seam between the facing of the wall and the ledge in front of the Monster Seats and caromed back onto the field, it Was ruled a home run but was not, the Red Sox did not question the call and the umpires did not watch the replay to verify the call,,,
4327,47,"ej,valeb102,M,belld901,Call at 1B Red Sox Manager Bobby Valentine ejected by 1B umpire Dan Bellino",,,,,
4488,0,1:18 rain delay before start of game,,,,,
4559,49,Dustin Pedroia left to be with his wife who went into labor,,,,,
4559,66,Derek Jeter left with an injured ankle,,,,,
4559,70,"ej,rossc001,P,marqa901,Called third strike ej,valeb102,M,marqa901,Called third strike ej,roysj001,C,marqa901,Called third strike Red Sox right fielder Cody Ross ejected by HP umpire Alfonso Marquez; Red Sox Manager Bobby Valentine tried to get Ross away from Marquez and then motioned where he thought the pitch was and was ejected by Marquez; Red Sox Third Base Coach Jerry Royster ejected by Marquez",,,,,
4674,17,$Cody Ross caught the ball on the warning track in front of the bullpen, Robert Andino had rounded 2B before the catch,,,,
4674,18,fan interference,,,,,
4674,69,$Robert Andino hit on the head by the pitch, taken to hospital for tests,,,,
4703,3,$Cody Ross caught the ball a few feet to the fair side of the RF pole just as he ran into the wall, he took a homer from Adam Jones and hurt his leg,,,,
4731,48,Rays catcher Jose Molina left the game due to an injured leg,,,,,
4746,13,$Shortstop did not get to the bag in time to force runner from 1st,,,,,
9734,23,Rays designated hitter John Jaso left the game due to an injured arm,,,,,
9734,28,$Steven Souza rounded 1B too far,,,,,
9734,39,"replay,5,forsl001,TBA,demud901,STP01,,N,M,TBA,P $when James Loney was called out at HP, Rays manager Kevin Cash challenged the call, which was upheld by replay",,,,,
9734,59,"replay,8,snidt001,BAL,demud901,STP01,,Y,M,BAL,A $when Steve Pearce was called out at HP, Orioles manager Buck Showalter challenged the ruling; the call was overturned by replay because Pearce slid at the last second and touched the plate before the tag was applied",,,,,
9756,8,"replay,1,jennd002,TBA,demud901,STP01,,Y,M,BAL,C $when Desmond Jennings was called safe at 1B, Orioles manager Buck Showalter challenged the ruling; the call was overturned by replay and a possible run did not count",,,,,
9756,30,"replay,4,forsl001,TBA,demud901,STP01,,N,M,BAL,C $when Logan Forsythe was called out at 1B, Rays manager Kevin Cash challenged the ruling; the call was upheld by replay",,,,,
9756,54,"replay,7,cabra002,TBA,demud901,STP01,,N,U,,A $when Steven Souza was called out at 2B, crew chief Dana DeMuth requested a review; the call was upheld by replay",,,,,
9887,49,"replay,7,petig001,NYA,laynj901,STP01,,N,M,TBA,A $when Chase Headly was called safe at HP, Rays manager Kevin Cash challenged the ruling; the call was upheld by replay",,,,,
9902,59,"replay,6,dyksa001,TBA,laynj901,STP01,,N,M,TBA,C $when Allan Dykstra was called out at 1B, Rays manager Kevin Cash challenged the ruling; the call was upheld by replay",,,,,
9926,24,Rays second baseman Ryan Brett left the game due to an injured shoulder,,,,,
9926,48,"$when Brandon Guyer was called out at 2B, Rays manager Kevin Cash challenged the ruling; the call was upheld by replay",,,,,
9941,75,"replay,8,river003,TBA,hirsj901,STP01,,N,U,,A $when Brandon Guyer was called out at 3B, crew chief John Hirschbeck requested a review; the call was upheld by replay; both outs were reviewed",,,,,
9983,66,"replay,8,beckt001,TBA,mealj901,STP01,O,N,U,,H $Tim Beckham's fly to LF struck the yellow stripe at the top of the fence and was ruled in play; crew chief Jerry Meals requested a review and the call was upheld by replay",,,,,
9983,68,"replay,9,encae001,TOR,mealj901,STP01,,N,M,TOR,C $when Edwin Encarnacion was called out at 1B, Blue Jays manager John Gibbons challenged the ruling; the call was upheld by replay",,,,,
9997,68,"replay,9,donaj001,TOR,mealj901,STP01,,N,M,TOR,C $when Josh Donaldson was called out at 1B, Blue Jays manager John Gibbons challenged the ruling; the call was upheld by replay",,,,,
10170,37,"replay,4,beckt001,TBA,demud901,STP01,,N,M,TEX,A $Asdrubal Cabrera was unhappy with Adam Rosales after a tag on the attempted pick off; Cabrera came off the ground and pushed Rosales; both benches cleared; after the players were sent off the field, Rosales and Cabrera talked; Rangers manager Jeff Banister challenged the safe ruling at 2B; the call was upheld by replay",,,,,
10170,64,"replay,7,belta001,TEX,demud901,STP01,,Y,M,TBA,C $when Adrian Beltre was called safe at 1B because James Loney juggled the throw in the dirt, Rays manager Kevin Cash challenged the ruling; the call was overturned by replay",,,,,
10185,35,"ej,sheld801,C,estam901,Checked swing call ej,cashk001,M,estam901,Checked swing call Rays Hitting Coach Derek Shelton and Manager Kevin Cash ejected by HP umpire Mike Estabrook",,,,,
10196,8,"replay,1,forsl001,TBA,coope901,STP01,,N,M,TBA,P $when Steven Souza was called out at HP, Rays manager Kevin Cash challenged the ruling; the call was upheld by replay",,,,,
10226,44,"replay,5,beltc001,NYA,coope901,STP01,,N,M,NYA,P $when Mark Teixeira was called out at HP, Yankees manager Joe Girardi challenged the ruling; the call was upheld by replay",,,,,
10237,20,Yankees pitcher Chase Whitley left the game due to an injured elbow,,,,,
10331,71,"replay,9,muncm001,OAK,westj901,STP01,,N,M,TBA,C $when Max Muncy was called safe at 1B, Rays manager Kevin Cash challenged the ruling; the call was upheld by replay",,,,,
10361,44,"$Max Muncy walked on the pitch after the PB but stayed at HP; he walked again on the next pitch, which was ball 5",,,,,
10376,23,"replay,3,butlb003,OAK,westj901,STP01,,Y,M,TBA,A $when Josh Reddick was called safe at 1B on the pickoff attempt, Rays manager Kevin Cash challenged the ruling; the call was overturned by replay",,,,,
10376,25,Rays right fielder Steven Souza left the game due to an injured wrist,,,,,
10376,47,Athletics pitcher Sonny Gray left the game due to an injured ankle,,,,,
10392,15,"replay,2,elmoj001,TBA,gormb901,STP01,,N,M,SEA,A $when Tim Beckham was called safe at 1B on a pickoff attempt, Mariners manager Lloyd McClendon challenged the ruling; the call was upheld by replay",,,,,
10407,6,"replay,1,seagk001,SEA,gormb901,STP01,,Y,M,TBA,A $when Seth Smith was called safe at HP, Rays manager Kevin Cash challenged the ruling; the call was upheld by replay",,,,,
10407,60,"replay,7,longe001,TBA,gormb901,STP01,,Y,U,,O $Evan Longoria's fly to the LF corner was ruled foul when touched by Brad Miller; crew chief Jerry Layne requested a review, which overturned the call to fair",,,,,
10422,27,"replay,5,seagk001,SEA,gormb901,STP01,,N,M,SEA,C $when Kyle Seager was called out at 1B, Mariners manager Lloyd McClendon challenged the ruling; the call was upheld by replay",,,,,
10609,7,"replay,1,dejed001,TBA,demud901,STP01,,Y,M,TBA,C $when Joey Butler was called out at 2B, Rays manager Kevin Cash challenged the ruling; the call was overturned by replay",,,,,
10633,52,"replay,6,river003,TBA,scotd901,STP01,,N,M,CHA,A $when Jake Elmore was called safe at HP, White Sox manager Robin Ventura challenged the ruling; the call was upheld by replay; run originally scored as unearned, changed to earned on 06-16-2015",,,,,
10648,8,"replay,1,longe001,TBA,scotd901,STP01,,N,M,TBA,A $when Evan Longoria was called out at 2B after sliding past the bag, Rays manager Kevin Cash challenged the ruling; the call was upheld by replay",,,,,
10648,67,"replay,8,cabra002,TBA,scotd901,STP01,,Y,U,,A $when Steven Souza was called out at 2B, crew chief Dale Scott requested a review; the call was overturned by replay",,,,,
10676,57,Rays third baseman Evan Longoria left the game due to an injured wrist,,,,,
10691,81,$the second home run of the game by Wilson Ramos off a position player,,,,,
10773,46,"ej,cabra002,P,danlk901,Called third strike (Slammed bat) Rays shortstop Asdrubal Cabrera ejected by HP umpire Kerwin Danley",,,,,
10786,7,"replay,1,forsl001,TBA,westj901,STP01,,N,M,TOR,C $when Logan Forsythe was called safe at 1B, Blue Jays manager John Gibbons challenged the ruling; the call was overturned by replay",,,,,
10801,57,"replay,8,forsl001,TBA,westj901,STP01,,N,M,TOR,C $when Logan Forsythe was called safe at 1B, Blue Jays manager John Gibbons challenged the ruling; the call was upheld by replay; Forsythe was the first runner for the Rays in the game",,,,,
10828,35,"replay,4,cabra002,TBA,gormb901,STP01,,Y,M,BOS,A $when Logan Forsythe was called safe at 2B, Red Sox manager John Farrell challenged the ruling; the call was overturned by replay",,,,,
10828,42,"replay,5,casac001,TBA,gormb901,STP01,,N,M,BOS,A $when Asdrubal Cabrera was called safe at 1B on a pickoff attempt, Red Sox manager John Farrell challenged the ruling; the call was upheld by replay",,,,,
10857,11,"ej,napom001,P,gibsh902,Called third strike Red Sox first baseman Mike Napoli ejected by HP umpire Tripp Gibson",,,,,
10857,75,"replay,9,swihb001,BOS,gormb901,STP01,,Y,M,TBA,A $when Alejandro de Aza was called safe at 2B, Rays manager Kevin Cash challenged the ruling; the call was overturned by replay",,,,,
10866,2,$Francisco Lindor called for interference for running in fair territory,,,,,
10866,75,"replay,9,kierk001,TBA,millb901,STP01,,N,M,TBA,C $when Rene Rivera was called out at 2B, Rays manager Kevin Cash challenged the ruling; the call was upheld by replay",,,,,
10896,69,$the first and only hit of the game for the Rays,,,,,
11019,39,"replay,6,corrc001,HOU,gibsg901,STP01,,Y,M,TBA,C $when Preston Tucker was called safe at 2B, Rays manager Kevin Cash challenged the ruling; the call was overturned by replay",,,,,
11034,17,Rays shortstop Asdrubal Cabrera left the game due to an injured leg,,,,,
11034,46,"replay,6,butlj002,TBA,gibsg901,STP01,,N,M,TBA,C $when Logan Forsythe was called out at 2B, Rays manager Kevin Cash challenged the ruling; the call was upheld by replay",,,,,
11034,56,"ej,strob101,C,gibsg901,Balls and strikes Astros Pitching Coach Brent Strom ejected by HP umpire Greg Gibson",,,,,
11162,48,"$originally scored as error on third baseman, changed to single on 07-31-2015",,,,,
11192,54,"$originally scored with wild pitch, but cannot have wild pitch when runner retired; removed on 07-27-2015",,,,,
11200,8,"$originally not caught stealing, added on 07-29-2015",,,,,
11200,49,Rays center fielder Kevin Kiermaier left the game due to an injured head,,,,,
11200,67,"$originally a wild pitch on the advance, but batter was out so wild pitch removed on 07-29-2015",,,,,
11214,8,"replay,2,martj006,DET,nauep901,STP01,,N,U,,H $J.D. Martinez' fly to CF landed on the warning track but looked like it hit one of the rings in the roof; Martinez reached 3B on the play; acting crew chief Paul Nauert requested a review, which upheld the call of ball in play",,,,,
11383,53,"replay,7,granc001,NYN,welkt901,STP01,,Y,M,NYN,C $when Curtis Granderson was called out at 1B, Mets manager Terry Collins challenged the ruling; the call was overturned by replay",,,,,
11383,69,"replay,9,lagaj001,NYN,welkt901,STP01,,N,M,TBA,I $when Juan Lagares was ruled to have been hit by a pitch, Rays manager Kevin Cash challenged the ruling; the call was upheld by replay",,,,,
11405,5,"replay,1,jasoj001,TBA,cedeg901,STP01,F,N,U,,H $John Jaso's fly over the RF pole was called a foul ball; crew chief Gary Cederstrom requested a review, which upheld the call by replay",,,,,
11405,33,$Eury Perez called for interference for running in fair territory,,,,,
11420,51,"replay,6,casac001,TBA,cedeg901,STP01,,N,M,TBA,C $when Kevin Keirmaier was called out at 2B, Rays manager Kevin Cash challenged the ruling; the call was upheld by replay",,,,,
11420,62,"replay,7,forsl001,TBA,cedeg901,STP01,,N,M,ATL,A $when Tim Beckham was called safe at 3B, Braves manager Fredi Gonzalez challenged the ruling; the call was upheld by replay",,,,,
11594,38,Rays left fielder Desmond Jennings left the game due to an injured knee,,,,,
11594,59,$Curt Casali strained his hamstring running out his home runl he was place on the disabled list,,,,,
11609,20,"replay,3,river003,TBA,mealj901,STP01,,N,M,TBA,A $when Kevin Kiermaier was called out at 3B, Rays manager Kevin Cash challenged the ruling; the call was upheld by replay",,,,,
11609,68,"replay,7,lonej001,TBA,mealj901,STP01,,Y,M,MIN,A $when John Jaso was called out at 2B, Twins manager Paul Molitor challenged the ruling; the call was overturned by replay",,,,,
11620,22,$Miguel Sano's fly to LF struck the catwalk on the B ring and caromed back onto the field, the ball was ruled in play and Sano reached 2B, the ball would clearly have left the park if it had not struck the catwalk, the ground rule for the B ring is that the ball is in play,,
